,0
GO:0090314,28.0
GO:0090315,6.0
GO:0090316,24.0
GO:0090317,1.0
GO:0090321,1.0
GO:0090322,2.0
GO:0090324,6.0
GO:0090325,2.0
GO:0090326,1.0
GO:0090327,2.0
GO:0090329,1.0
GO:0090330,6.0
GO:0090331,12.0
GO:0090335,4.0
GO:0090336,16.0
GO:0090340,1.0
GO:0090341,1.0
GO:0090346,1.0
GO:0090350,1.0
GO:0090361,1.0
GO:0090362,2.0
GO:0090364,1.0
GO:0090370,6.0
GO:0090382,10.0
GO:0090383,7.0
GO:0090384,1.0
GO:0090385,13.0
GO:0090387,1.0
GO:0090389,1.0
GO:0090394,9.0
GO:0090398,54.0
GO:0090399,16.0
GO:0090400,4.0
GO:0090402,4.0
GO:0090403,4.0
GO:0090410,1.0
GO:0090425,5.0
GO:0090427,4.0
GO:0090435,8.0
GO:0090461,5.0
GO:0090472,1.0
GO:0090481,1.0
GO:0090494,7.0
GO:0090497,2.0
GO:0090500,1.0
GO:0090501,6.0
GO:0090502,15.0
GO:0090503,8.0
GO:0090520,1.0
GO:0090521,7.0
GO:0090522,9.0
GO:0090527,10.0
GO:0090557,11.0
GO:0090559,6.0
GO:0090594,3.0
GO:0090611,5.0
GO:0090615,1.0
GO:0090625,1.0
GO:0090630,116.0
GO:0090646,2.0
GO:0090648,1.0
GO:0090649,3.0
GO:0090650,6.0
GO:0090656,11.0
GO:0090657,2.0
GO:0090659,2.0
GO:0090660,15.0
GO:0090663,2.0
GO:0090666,5.0
GO:0090668,1.0
GO:0090669,4.0
GO:0090671,1.0
GO:0090673,1.0
GO:0090675,2.0
GO:0090676,1.0
GO:0090716,1.0
GO:0090717,1.0
GO:0090720,1.0
GO:0090721,1.0
GO:0090737,2.0
GO:0093001,1.0
GO:0095500,15.0
GO:0097006,1.0
GO:0097009,47.0
GO:0097011,11.0
GO:0097017,3.0
GO:0097018,2.0
GO:0097021,5.0
GO:0097022,4.0
GO:0097026,1.0
GO:0097028,14.0
GO:0097029,4.0
GO:0097035,6.0
GO:0097036,1.0
GO:0097037,2.0
GO:0097039,3.0
GO:0097043,2.0
GO:0097045,1.0
GO:0097048,2.0
GO:0097049,15.0
GO:0097050,3.0
GO:0097051,3.0
GO:0097052,1.0
GO:0097053,4.0
GO:0097055,2.0
GO:0097061,4.0
GO:0097062,11.0
GO:0097065,5.0
GO:0097066,8.0
GO:0097067,16.0
GO:0097068,3.0
GO:0097069,2.0
GO:0097070,5.0
GO:0097080,1.0
GO:0097084,10.0
GO:0097089,3.0
GO:0097090,1.0
GO:0097091,12.0
GO:0097094,10.0
GO:0097101,1.0
GO:0097102,2.0
GO:0097104,10.0
GO:0097105,10.0
GO:0097106,2.0
GO:0097107,6.0
GO:0097111,2.0
GO:0097112,5.0
GO:0097113,5.0
GO:0097114,5.0
GO:0097115,1.0
GO:0097116,6.0
GO:0097117,2.0
GO:0097118,4.0
GO:0097119,7.0
GO:0097120,5.0
GO:0097150,23.0
GO:0097151,6.0
GO:0097152,10.0
GO:0097154,5.0
GO:0097155,3.0
GO:0097156,2.0
GO:0097167,4.0
GO:0097168,1.0
GO:0097176,3.0
GO:0097178,13.0
GO:0097185,1.0
GO:0097186,11.0
GO:0097187,6.0
GO:0097188,1.0
GO:0097190,67.0
GO:0097191,53.0
GO:0097192,33.0
GO:0097193,34.0
GO:0097194,19.0
GO:0097195,3.0
GO:0097198,1.0
GO:0097201,3.0
GO:0097202,20.0
GO:0097205,2.0
GO:0097210,1.0
GO:0097211,3.0
GO:0097212,1.0
GO:0097213,1.0
GO:0097214,2.0
GO:0097222,1.0
GO:0097237,8.0
GO:0097241,5.0
GO:0097242,13.0
GO:0097250,11.0
GO:0097252,2.0
GO:0097254,3.0
GO:0097264,12.0
GO:0097267,11.0
GO:0097272,6.0
GO:0097278,3.0
GO:0097279,1.0
GO:0097281,1.0
GO:0097283,1.0
GO:0097284,14.0
GO:0097291,1.0
GO:0097294,7.0
GO:0097296,3.0
GO:0097298,1.0
GO:0097300,5.0
GO:0097305,3.0
GO:0097309,2.0
GO:0097310,1.0
GO:0097320,14.0
GO:0097323,2.0
GO:0097324,3.0
GO:0097325,5.0
GO:0097326,1.0
GO:0097327,1.0
GO:0097332,2.0
GO:0097338,2.0
GO:0097340,6.0
GO:0097341,1.0
GO:0097343,1.0
GO:0097345,9.0
GO:0097350,5.0
GO:0097352,42.0
GO:0097355,2.0
GO:0097368,3.0
GO:0097370,1.0
GO:0097374,3.0
GO:0097376,1.0
GO:0097377,1.0
GO:0097379,1.0
GO:0097380,1.0
GO:0097398,6.0
GO:0097400,9.0
GO:0097401,16.0
GO:0097402,5.0
GO:0097403,2.0
GO:0097411,4.0
GO:0097421,30.0
GO:0097428,8.0
GO:0097435,15.0
GO:0097466,2.0
GO:0097468,1.0
GO:0097473,2.0
GO:0097474,2.0
GO:0097475,9.0
GO:0097476,1.0
GO:0097477,3.0
GO:0097484,10.0
GO:0097485,4.0
GO:0097490,6.0
GO:0097491,4.0
GO:0097492,4.0
GO:0097494,6.0
GO:0097497,1.0
GO:0097498,2.0
GO:0097499,2.0
GO:0097500,5.0
GO:0097501,1.0
GO:0097502,1.0
GO:0097503,6.0
GO:0097510,1.0
GO:0097527,8.0
GO:0097528,2.0
GO:0097529,4.0
GO:0097530,2.0
GO:0097531,3.0
GO:0097533,2.0
GO:0097535,2.0
GO:0097536,2.0
GO:0097552,1.0
GO:0097553,9.0
GO:0097577,1.0
GO:0097581,2.0
GO:0097601,2.0
GO:0097623,16.0
GO:0097638,5.0
GO:0097639,1.0
GO:0097640,1.0
GO:0097647,7.0
GO:0097676,3.0
GO:0097680,6.0
GO:0097681,5.0
GO:0097692,2.0
GO:0097694,2.0
GO:0097695,2.0
GO:0097696,2.0
GO:0097698,1.0
GO:0097699,1.0
GO:0097709,1.0
GO:0097711,1.0
GO:0097712,1.0
GO:0097719,1.0
GO:0097720,7.0
GO:0097734,1.0
GO:0097744,3.0
GO:0097745,3.0
GO:0097746,25.0
GO:0097749,2.0
GO:0097750,2.0
GO:0097752,5.0
GO:0097753,1.0
GO:0098038,1.0
GO:0098508,3.0
GO:0098528,3.0
GO:0098529,1.0
GO:0098530,1.0
GO:0098532,5.0
GO:0098534,5.0
GO:0098535,5.0
GO:0098542,1.0
GO:0098583,3.0
GO:0098586,78.0
GO:0098597,1.0
GO:0098609,154.0
GO:0098629,2.0
GO:0098655,21.0
GO:0098656,5.0
GO:0098657,2.0
GO:0098658,2.0
GO:0098659,2.0
GO:0098662,17.0
GO:0098664,4.0
GO:0098693,13.0
GO:0098694,1.0
GO:0098696,11.0
GO:0098698,3.0
GO:0098700,5.0
GO:0098703,35.0
GO:0098705,1.0
GO:0098708,5.0
GO:0098711,2.0
GO:0098712,9.0
GO:0098713,3.0
GO:0098719,23.0
GO:0098725,1.0
GO:0098727,1.0
GO:0098735,5.0
GO:0098736,1.0
GO:0098737,1.0
GO:0098739,4.0
GO:0098742,15.0
GO:0098743,2.0
GO:0098746,1.0
GO:0098749,3.0
GO:0098759,1.0
GO:0098761,13.0
GO:0098773,3.0
GO:0098779,5.0
GO:0098780,6.0
GO:0098781,3.0
GO:0098786,1.0
GO:0098787,1.0
GO:0098789,12.0
GO:0098792,9.0
GO:0098795,4.0
GO:0098810,1.0
GO:0098813,1.0
GO:0098814,2.0
GO:0098815,5.0
GO:0098828,1.0
GO:0098829,1.0
GO:0098838,3.0
GO:0098840,3.0
GO:0098849,3.0
GO:0098856,3.0
GO:0098868,4.0
GO:0098869,14.0
GO:0098876,2.0
GO:0098877,1.0
GO:0098880,3.0
GO:0098883,7.0
GO:0098884,7.0
GO:0098885,6.0
GO:0098886,2.0
GO:0098887,10.0
GO:0098900,4.0
GO:0098901,5.0
GO:0098902,1.0
GO:0098903,3.0
GO:0098904,3.0
GO:0098905,2.0
GO:0098906,1.0
GO:0098907,7.0
GO:0098908,3.0
GO:0098909,8.0
GO:0098910,3.0
GO:0098911,11.0
GO:0098912,3.0
GO:0098914,5.0
GO:0098915,10.0
GO:0098921,2.0
GO:0098924,1.0
GO:0098925,1.0
GO:0098926,1.0
GO:0098930,1.0
GO:0098935,1.0
GO:0098937,1.0
GO:0098939,1.0
GO:0098942,3.0
GO:0098943,7.0
GO:0098957,5.0
GO:0098958,3.0
GO:0098962,21.0
GO:0098963,2.0
GO:0098964,2.0
GO:0098967,3.0
GO:0098968,2.0
GO:0098969,2.0
GO:0098970,9.0
GO:0098971,5.0
GO:0098972,1.0
GO:0098974,8.0
GO:0098976,10.0
GO:0098977,2.0
GO:0098989,1.0
GO:0098990,1.0
GO:0099003,5.0
GO:0099004,2.0
GO:0099010,3.0
GO:0099011,2.0
GO:0099022,16.0
GO:0099039,1.0
GO:0099040,2.0
GO:0099041,5.0
GO:0099044,2.0
GO:0099054,14.0
GO:0099068,2.0
GO:0099072,21.0
GO:0099074,3.0
GO:0099088,1.0
GO:0099093,3.0
GO:0099105,10.0
GO:0099109,1.0
GO:0099111,2.0
GO:0099123,1.0
GO:0099140,1.0
GO:0099145,1.0
GO:0099149,17.0
GO:0099150,3.0
GO:0099151,11.0
GO:0099152,3.0
GO:0099156,1.0
GO:0099158,1.0
GO:0099159,4.0
GO:0099161,1.0
GO:0099170,22.0
GO:0099171,32.0
GO:0099172,1.0
GO:0099173,10.0
GO:0099175,30.0
GO:0099178,3.0
GO:0099179,4.0
GO:0099180,2.0
GO:0099183,2.0
GO:0099191,1.0
GO:0099500,1.0
GO:0099502,4.0
GO:0099504,1.0
GO:0099505,1.0
GO:0099509,12.0
GO:0099518,2.0
GO:0099519,4.0
GO:0099525,5.0
GO:0099526,2.0
GO:0099527,5.0
GO:0099533,1.0
GO:0099536,7.0
GO:0099537,1.0
GO:0099538,4.0
GO:0099545,3.0
GO:0099551,1.0
GO:0099553,3.0
GO:0099555,1.0
GO:0099557,3.0
GO:0099558,13.0
GO:0099560,24.0
GO:0099562,1.0
GO:0099563,5.0
GO:0099565,1.0
GO:0099566,3.0
GO:0099575,1.0
GO:0099576,4.0
GO:0099578,3.0
GO:0099590,7.0
GO:0099601,5.0
GO:0099606,1.0
GO:0099607,1.0
GO:0099608,1.0
GO:0099610,1.0
GO:0099612,3.0
GO:0099625,3.0
GO:0099627,1.0
GO:0099630,1.0
GO:0099637,1.0
GO:0099638,4.0
GO:0099639,1.0
GO:0099641,8.0
GO:0099642,2.0
GO:0099645,15.0
GO:0100001,1.0
GO:0101023,2.0
GO:0101030,3.0
GO:0106001,2.0
GO:0106004,2.0
GO:0106005,2.0
GO:0106014,1.0
GO:0106015,3.0
GO:0106016,2.0
GO:0106022,1.0
GO:0106027,1.0
GO:0106028,1.0
GO:0106030,1.0
GO:0106034,3.0
GO:0106035,7.0
GO:0106040,1.0
GO:0106044,1.0
GO:0106045,1.0
GO:0106046,1.0
GO:0106047,1.0
GO:0106048,1.0
GO:0106049,1.0
GO:0106056,1.0
GO:0106064,1.0
GO:0106070,3.0
GO:0106071,4.0
GO:0106072,6.0
GO:0106074,1.0
GO:0106077,4.0
GO:0106089,1.0
GO:0106091,3.0
GO:0106101,1.0
GO:0106106,2.0
GO:0106121,1.0
GO:0106134,1.0
GO:0106217,2.0
GO:0106227,1.0
GO:0106230,2.0
GO:0106272,1.0
GO:0106273,1.0
GO:0106288,1.0
GO:0106289,1.0
GO:0106300,7.0
GO:0106342,1.0
GO:0106383,3.0
GO:0110002,1.0
GO:0110008,1.0
GO:0110010,4.0
GO:0110011,6.0
GO:0110012,1.0
GO:0110024,3.0
GO:0110025,7.0
GO:0110026,1.0
GO:0110030,1.0
GO:0110032,3.0
GO:0110051,1.0
GO:0110053,4.0
GO:0110059,1.0
GO:0110061,2.0
GO:0110064,2.0
GO:0110075,1.0
GO:0110076,3.0
GO:0110077,3.0
GO:0110088,2.0
GO:0110089,1.0
GO:0110090,2.0
GO:0110091,4.0
GO:0110095,6.0
GO:0110097,1.0
GO:0110099,1.0
GO:0110104,5.0
GO:0110113,1.0
GO:0110135,4.0
GO:0110154,1.0
GO:0110155,3.0
GO:0110156,3.0
GO:0120007,1.0
GO:0120009,12.0
GO:0120012,1.0
GO:0120034,1.0
GO:0120035,1.0
GO:0120036,1.0
GO:0120041,6.0
GO:0120042,1.0
GO:0120045,3.0
GO:0120049,2.0
GO:0120056,1.0
GO:0120058,2.0
GO:0120072,1.0
GO:0120078,1.0
GO:0120094,1.0
GO:0120116,1.0
GO:0120117,1.0
GO:0120154,2.0
GO:0120158,1.0
GO:0120161,3.0
GO:0120162,104.0
GO:0120163,47.0
GO:0120168,1.0
GO:0120169,1.0
GO:0120179,1.0
GO:0120181,2.0
GO:0120183,6.0
GO:0120186,6.0
GO:0120187,3.0
GO:0120188,3.0
GO:0120189,1.0
GO:0120190,1.0
GO:0120192,6.0
GO:0120193,3.0
GO:0120197,8.0
GO:0120211,1.0
GO:0120221,1.0
GO:0120222,4.0
GO:0120223,2.0
GO:0120229,4.0
GO:0120316,8.0
GO:0120317,6.0
GO:0120323,1.0
GO:0140009,6.0
GO:0140013,4.0
GO:0140014,5.0
GO:0140018,1.0
GO:0140021,5.0
GO:0140039,2.0
GO:0140041,1.0
GO:0140042,13.0
GO:0140048,1.0
GO:0140052,11.0
GO:0140056,3.0
GO:0140058,6.0
GO:0140059,7.0
GO:0140060,1.0
GO:0140066,1.0
GO:0140067,1.0
GO:0140074,1.0
GO:0140105,2.0
GO:0140112,2.0
GO:0140115,10.0
GO:0140123,1.0
GO:0140131,1.0
GO:0140141,4.0
GO:0140157,4.0
GO:0140194,1.0
GO:0140199,3.0
GO:0140206,5.0
GO:0140207,1.0
GO:0140208,1.0
GO:0140212,1.0
GO:0140214,1.0
GO:0140231,1.0
GO:0140235,1.0
GO:0140236,1.0
GO:0140238,2.0
GO:0140245,4.0
GO:0140249,2.0
GO:0140251,2.0
GO:0140252,3.0
GO:0140253,1.0
GO:0140285,3.0
GO:0140290,1.0
GO:0140291,3.0
GO:0140298,1.0
GO:0140300,3.0
GO:0140329,1.0
GO:0140331,2.0
GO:0140354,1.0
GO:0140361,4.0
GO:0140367,5.0
GO:0140374,37.0
GO:0140438,1.0
GO:0140447,3.0
GO:0140448,3.0
GO:0140450,1.0
GO:0140454,1.0
GO:0140459,4.0
GO:0140460,1.0
GO:0140466,1.0
GO:0140467,26.0
GO:0140468,4.0
GO:0140469,3.0
GO:0140484,1.0
GO:0140493,1.0
GO:0140507,9.0
GO:0140541,1.0
GO:0140543,1.0
GO:0140569,1.0
GO:0140570,1.0
GO:0140576,3.0
GO:0140588,2.0
GO:0140591,1.0
GO:0140627,9.0
GO:0140632,2.0
GO:0140633,1.0
GO:0140639,5.0
GO:0140647,2.0
GO:0140650,3.0
GO:0140651,2.0
GO:0140668,1.0
GO:0140673,3.0
GO:0140694,4.0
GO:0140706,2.0
GO:0140708,1.0
GO:0140718,5.0
GO:0140739,1.0
GO:0140744,2.0
GO:0140745,1.0
GO:0140754,1.0
GO:0140861,11.0
GO:0140882,3.0
GO:0140889,3.0
GO:0140914,1.0
GO:0140915,1.0
GO:0140916,1.0
GO:0140917,1.0
GO:0140924,1.0
GO:0140928,4.0
GO:0140958,3.0
GO:0140970,2.0
GO:0140972,3.0
GO:0140973,2.0
GO:0150003,4.0
GO:0150007,2.0
GO:0150011,6.0
GO:0150012,8.0
GO:0150013,1.0
GO:0150018,1.0
GO:0150019,1.0
GO:0150020,3.0
GO:0150024,1.0
GO:0150032,2.0
GO:0150033,1.0
GO:0150035,1.0
GO:0150037,2.0
GO:0150044,1.0
GO:0150045,1.0
GO:0150052,3.0
GO:0150054,1.0
GO:0150062,4.0
GO:0150063,1.0
GO:0150064,3.0
GO:0150072,1.0
GO:0150074,2.0
GO:0150076,7.0
GO:0150077,11.0
GO:0150078,8.0
GO:0150079,8.0
GO:0150090,1.0
GO:0150093,7.0
GO:0150094,8.0
GO:0150098,1.0
GO:0150099,5.0
GO:0150101,1.0
GO:0150102,3.0
GO:0150103,1.0
GO:0150104,84.0
GO:0150105,8.0
GO:0150106,1.0
GO:0150107,1.0
GO:0150111,4.0
GO:0150115,1.0
GO:0150116,1.0
GO:0150129,1.0
GO:0150142,1.0
GO:0150145,1.0
GO:0150153,1.0
GO:0150172,2.0
GO:0150175,1.0
GO:0150178,1.0
GO:0160006,2.0
GO:0160007,1.0
GO:0160020,1.0
GO:0160021,3.0
GO:0160023,2.0
GO:0160024,2.0
GO:0160025,2.0
GO:0160040,3.0
GO:0160049,1.0
GO:0160054,1.0
GO:0160063,9.0
GO:0160075,1.0
GO:0198738,2.0
GO:1900004,7.0
GO:1900005,3.0
GO:1900006,17.0
GO:1900011,1.0
GO:1900015,9.0
GO:1900016,25.0
GO:1900017,24.0
GO:1900020,7.0
GO:1900022,1.0
GO:1900024,6.0
GO:1900025,13.0
GO:1900026,45.0
GO:1900027,8.0
GO:1900028,7.0
GO:1900029,15.0
GO:1900034,15.0
GO:1900035,1.0
GO:1900036,1.0
GO:1900037,5.0
GO:1900038,3.0
GO:1900039,1.0
GO:1900044,1.0
GO:1900045,4.0
GO:1900046,1.0
GO:1900047,1.0
GO:1900053,2.0
GO:1900054,1.0
GO:1900060,4.0
GO:1900063,4.0
GO:1900069,4.0
GO:1900075,3.0
GO:1900076,7.0
GO:1900077,2.0
GO:1900078,3.0
GO:1900079,1.0
GO:1900082,1.0
GO:1900085,1.0
GO:1900086,4.0
GO:1900087,38.0
GO:1900095,13.0
GO:1900099,2.0
GO:1900100,3.0
GO:1900101,1.0
GO:1900102,3.0
GO:1900103,5.0
GO:1900106,3.0
GO:1900107,1.0
GO:1900108,3.0
GO:1900111,1.0
GO:1900113,1.0
GO:1900114,1.0
GO:1900116,2.0
GO:1900118,20.0
GO:1900119,9.0
GO:1900120,1.0
GO:1900121,8.0
GO:1900122,7.0
GO:1900126,4.0
GO:1900127,4.0
GO:1900131,1.0
GO:1900134,1.0
GO:1900135,2.0
GO:1900138,4.0
GO:1900139,1.0
GO:1900142,1.0
GO:1900143,1.0
GO:1900148,3.0
GO:1900149,1.0
GO:1900151,1.0
GO:1900152,9.0
GO:1900153,15.0
GO:1900155,2.0
GO:1900158,4.0
GO:1900159,3.0
GO:1900163,1.0
GO:1900164,3.0
GO:1900168,3.0
GO:1900175,1.0
GO:1900176,2.0
GO:1900180,8.0
GO:1900181,21.0
GO:1900182,38.0
GO:1900186,4.0
GO:1900194,4.0
GO:1900195,3.0
GO:1900200,1.0
GO:1900208,2.0
GO:1900210,1.0
GO:1900212,3.0
GO:1900215,2.0
GO:1900218,2.0
GO:1900220,2.0
GO:1900221,4.0
GO:1900222,9.0
GO:1900223,8.0
GO:1900224,2.0
GO:1900225,1.0
GO:1900226,15.0
GO:1900227,20.0
GO:1900229,2.0
GO:1900235,2.0
GO:1900239,1.0
GO:1900242,13.0
GO:1900244,6.0
GO:1900245,4.0
GO:1900246,11.0
GO:1900248,2.0
GO:1900260,1.0
GO:1900264,13.0
GO:1900271,14.0
GO:1900272,12.0
GO:1900273,24.0
GO:1900275,2.0
GO:1900276,1.0
GO:1900280,1.0
GO:1900281,1.0
GO:1900363,2.0
GO:1900364,1.0
GO:1900365,4.0
GO:1900369,1.0
GO:1900370,1.0
GO:1900407,9.0
GO:1900408,2.0
GO:1900424,2.0
GO:1900425,3.0
GO:1900426,8.0
GO:1900449,3.0
GO:1900450,1.0
GO:1900451,2.0
GO:1900452,5.0
GO:1900453,3.0
GO:1900454,7.0
GO:1900461,1.0
GO:1900477,1.0
GO:1900480,1.0
GO:1900535,2.0
GO:1900542,1.0
GO:1900625,3.0
GO:1900721,1.0
GO:1900731,1.0
GO:1900737,1.0
GO:1900738,4.0
GO:1900740,5.0
GO:1900744,7.0
GO:1900745,28.0
GO:1900746,3.0
GO:1900747,11.0
GO:1900748,8.0
GO:1900749,1.0
GO:1900753,1.0
GO:1900758,1.0
GO:1900825,3.0
GO:1900826,1.0
GO:1900827,1.0
GO:1900924,2.0
GO:1901003,1.0
GO:1901006,1.0
GO:1901016,6.0
GO:1901017,7.0
GO:1901018,6.0
GO:1901019,2.0
GO:1901020,5.0
GO:1901021,1.0
GO:1901026,1.0
GO:1901027,1.0
GO:1901028,3.0
GO:1901029,15.0
GO:1901030,9.0
GO:1901031,3.0
GO:1901036,1.0
GO:1901052,1.0
GO:1901053,1.0
GO:1901074,1.0
GO:1901076,2.0
GO:1901077,2.0
GO:1901078,4.0
GO:1901081,1.0
GO:1901096,6.0
GO:1901097,5.0
GO:1901098,7.0
GO:1901128,1.0
GO:1901135,1.0
GO:1901136,1.0
GO:1901142,3.0
GO:1901143,4.0
GO:1901145,1.0
GO:1901148,1.0
GO:1901159,1.0
GO:1901163,3.0
GO:1901164,6.0
GO:1901165,7.0
GO:1901166,6.0
GO:1901170,1.0
GO:1901176,1.0
GO:1901184,1.0
GO:1901185,3.0
GO:1901186,1.0
GO:1901189,1.0
GO:1901194,1.0
GO:1901201,4.0
GO:1901202,1.0
GO:1901203,6.0
GO:1901207,1.0
GO:1901208,1.0
GO:1901211,1.0
GO:1901214,22.0
GO:1901215,57.0
GO:1901216,38.0
GO:1901222,12.0
GO:1901223,30.0
GO:1901224,69.0
GO:1901231,1.0
GO:1901233,1.0
GO:1901247,1.0
GO:1901248,2.0
GO:1901251,1.0
GO:1901253,2.0
GO:1901254,1.0
GO:1901255,2.0
GO:1901256,1.0
GO:1901258,1.0
GO:1901289,6.0
GO:1901290,1.0
GO:1901291,1.0
GO:1901292,1.0
GO:1901293,1.0
GO:1901296,1.0
GO:1901297,1.0
GO:1901299,3.0
GO:1901300,4.0
GO:1901301,1.0
GO:1901303,1.0
GO:1901307,1.0
GO:1901315,4.0
GO:1901317,5.0
GO:1901318,4.0
GO:1901327,1.0
GO:1901329,3.0
GO:1901331,1.0
GO:1901339,1.0
GO:1901340,1.0
GO:1901341,1.0
GO:1901342,2.0
GO:1901346,1.0
GO:1901355,3.0
GO:1901373,2.0
GO:1901379,18.0
GO:1901380,10.0
GO:1901381,15.0
GO:1901382,2.0
GO:1901383,2.0
GO:1901384,1.0
GO:1901385,11.0
GO:1901386,14.0
GO:1901387,14.0
GO:1901388,5.0
GO:1901389,1.0
GO:1901390,2.0
GO:1901394,1.0
GO:1901398,1.0
GO:1901423,1.0
GO:1901475,3.0
GO:1901485,3.0
GO:1901491,3.0
GO:1901492,2.0
GO:1901494,1.0
GO:1901509,4.0
GO:1901522,10.0
GO:1901525,6.0
GO:1901526,6.0
GO:1901529,2.0
GO:1901532,4.0
GO:1901533,4.0
GO:1901534,3.0
GO:1901536,3.0
GO:1901537,10.0
GO:1901554,1.0
GO:1901557,1.0
GO:1901558,1.0
GO:1901563,1.0
GO:1901565,1.0
GO:1901582,1.0
GO:1901585,1.0
GO:1901594,1.0
GO:1901605,1.0
GO:1901610,1.0
GO:1901620,3.0
GO:1901621,7.0
GO:1901622,1.0
GO:1901623,1.0
GO:1901624,1.0
GO:1901625,1.0
GO:1901626,1.0
GO:1901627,1.0
GO:1901631,2.0
GO:1901642,5.0
GO:1901647,3.0
GO:1901652,2.0
GO:1901653,11.0
GO:1901655,1.0
GO:1901660,4.0
GO:1901661,2.0
GO:1901662,1.0
GO:1901666,2.0
GO:1901668,1.0
GO:1901671,4.0
GO:1901673,24.0
GO:1901675,1.0
GO:1901676,1.0
GO:1901684,1.0
GO:1901687,4.0
GO:1901696,1.0
GO:1901706,2.0
GO:1901723,1.0
GO:1901724,1.0
GO:1901725,1.0
GO:1901727,7.0
GO:1901731,13.0
GO:1901733,1.0
GO:1901739,2.0
GO:1901740,3.0
GO:1901741,16.0
GO:1901749,2.0
GO:1901750,10.0
GO:1901751,1.0
GO:1901753,1.0
GO:1901787,1.0
GO:1901796,41.0
GO:1901797,5.0
GO:1901798,9.0
GO:1901799,10.0
GO:1901800,17.0
GO:1901805,2.0
GO:1901810,1.0
GO:1901826,1.0
GO:1901827,1.0
GO:1901835,1.0
GO:1901836,1.0
GO:1901837,4.0
GO:1901838,10.0
GO:1901841,4.0
GO:1901842,5.0
GO:1901843,4.0
GO:1901844,9.0
GO:1901846,2.0
GO:1901856,2.0
GO:1901857,9.0
GO:1901858,2.0
GO:1901859,1.0
GO:1901860,1.0
GO:1901862,2.0
GO:1901863,1.0
GO:1901873,1.0
GO:1901874,4.0
GO:1901875,1.0
GO:1901877,4.0
GO:1901879,1.0
GO:1901881,1.0
GO:1901888,7.0
GO:1901890,4.0
GO:1901894,3.0
GO:1901895,6.0
GO:1901896,6.0
GO:1901897,2.0
GO:1901898,2.0
GO:1901899,2.0
GO:1901907,5.0
GO:1901909,5.0
GO:1901911,5.0
GO:1901953,2.0
GO:1901964,1.0
GO:1901970,4.0
GO:1901978,1.0
GO:1901979,2.0
GO:1901980,2.0
GO:1901984,5.0
GO:1901985,10.0
GO:1901986,1.0
GO:1901987,3.0
GO:1901988,1.0
GO:1901989,1.0
GO:1901990,9.0
GO:1901991,4.0
GO:1901992,3.0
GO:1901994,1.0
GO:1901998,37.0
GO:1902000,1.0
GO:1902003,2.0
GO:1902004,20.0
GO:1902010,2.0
GO:1902017,24.0
GO:1902018,14.0
GO:1902024,3.0
GO:1902031,2.0
GO:1902033,3.0
GO:1902034,2.0
GO:1902035,9.0
GO:1902036,11.0
GO:1902037,6.0
GO:1902038,1.0
GO:1902041,6.0
GO:1902042,28.0
GO:1902043,11.0
GO:1902044,2.0
GO:1902045,2.0
GO:1902047,4.0
GO:1902065,9.0
GO:1902068,1.0
GO:1902070,1.0
GO:1902073,1.0
GO:1902074,4.0
GO:1902078,1.0
GO:1902081,2.0
GO:1902082,2.0
GO:1902083,6.0
GO:1902093,10.0
GO:1902103,1.0
GO:1902108,4.0
GO:1902109,3.0
GO:1902110,3.0
GO:1902115,5.0
GO:1902117,1.0
GO:1902153,1.0
GO:1902159,1.0
GO:1902161,1.0
GO:1902162,1.0
GO:1902164,5.0
GO:1902165,1.0
GO:1902166,15.0
GO:1902167,1.0
GO:1902170,2.0
GO:1902172,2.0
GO:1902173,1.0
GO:1902174,4.0
GO:1902175,2.0
GO:1902176,13.0
GO:1902177,5.0
GO:1902178,1.0
GO:1902202,2.0
GO:1902203,1.0
GO:1902204,1.0
GO:1902206,1.0
GO:1902215,1.0
GO:1902216,2.0
GO:1902217,1.0
GO:1902219,4.0
GO:1902220,1.0
GO:1902224,1.0
GO:1902225,1.0
GO:1902227,3.0
GO:1902228,1.0
GO:1902230,15.0
GO:1902231,6.0
GO:1902232,2.0
GO:1902233,1.0
GO:1902235,2.0
GO:1902236,19.0
GO:1902237,11.0
GO:1902238,2.0
GO:1902239,1.0
GO:1902247,1.0
GO:1902251,1.0
GO:1902253,1.0
GO:1902254,6.0
GO:1902255,6.0
GO:1902256,1.0
GO:1902257,2.0
GO:1902259,7.0
GO:1902260,12.0
GO:1902261,5.0
GO:1902262,5.0
GO:1902263,3.0
GO:1902268,3.0
GO:1902269,2.0
GO:1902270,2.0
GO:1902275,12.0
GO:1902283,2.0
GO:1902285,4.0
GO:1902287,14.0
GO:1902305,10.0
GO:1902306,3.0
GO:1902307,1.0
GO:1902309,3.0
GO:1902310,1.0
GO:1902311,1.0
GO:1902336,3.0
GO:1902339,3.0
GO:1902349,1.0
GO:1902350,1.0
GO:1902358,1.0
GO:1902362,2.0
GO:1902365,1.0
GO:1902367,2.0
GO:1902369,1.0
GO:1902373,3.0
GO:1902378,1.0
GO:1902380,1.0
GO:1902389,1.0
GO:1902396,4.0
GO:1902410,2.0
GO:1902412,3.0
GO:1902414,9.0
GO:1902415,1.0
GO:1902416,7.0
GO:1902424,1.0
GO:1902425,8.0
GO:1902426,4.0
GO:1902430,18.0
GO:1902437,1.0
GO:1902443,1.0
GO:1902445,3.0
GO:1902455,21.0
GO:1902459,46.0
